prop_id,Label
395840,Homeowner
302815,Homeowner
394809,Homeowner
411817,Homeowner
414151,Homeowner
413774,Homeowner
413729,Homeowner
432238,Homeowner
432236,Homeowner
442299,Homeowner
441666,Homeowner
444169,Renters
445386,Homeowner
446534,Homeowner
449009,Homeowner
455579,Homeowner
458284,Homeowner
459577,Homeowner
324389,Homeowner
326217,Homeowner
327655,Renters
356232,Homeowner
356249,Homeowner
356037,Homeowner
356045,Homeowner
356303,Homeowner
356134,Homeowner
360377,Renters
360421,Homeowner
361725,Homeowner
361785,Homeowner
361864,Homeowner
361165,Homeowner
324397,Homeowner
356142,Renters
356865,Homeowner
358112,Homeowner
358084,Homeowner
362980,Homeowner
362958,Homeowner
279804,Homeowner
388787,Homeowner
300105,Homeowner
399822,Homeowner
411641,Homeowner
410443,Homeowner
420785,Renters
415667,Homeowner
415662,Homeowner
415647,Homeowner
420938,Homeowner
420780,Renters
443283,Homeowner
444037,Homeowner
444143,Homeowner
445248,Homeowner
445252,Homeowner
448942,Homeowner
458276,Renters
459170,Homeowner
332776,Renters
333113,Homeowner
355247,Homeowner
324422,Homeowner
355137,Homeowner
357710,Homeowner
358575,Homeowner
361535,Homeowner
361784,Homeowner
361537,Renters
272684,Homeowner
272640,Homeowner
375607,Homeowner
278859,Homeowner
279933,Homeowner
279019,Homeowner
281134,Renters
297786,Homeowner
298119,Homeowner
297761,Homeowner
295875,Homeowner
297830,Homeowner
300486,Homeowner
304146,Renters
399036,Homeowner
398373,Renters
412062,Homeowner
431136,Homeowner
431135,Homeowner
435433,Homeowner
435450,Homeowner
435619,Homeowner
435622,Homeowner
435235,Renters
439033,Homeowner
442268,Homeowner
444008,Homeowner
444108,Homeowner
444136,Homeowner
444114,Homeowner
458065,Homeowner
458278,Renters
460853,Homeowner
462644,Homeowner
375555,Homeowner
361427,Homeowner
400366,Renters
400095,Homeowner
361653,Homeowner
361654,Homeowner
361971,Homeowner
280211,Homeowner
278944,Homeowner
400481,Renters
400495,Homeowner
324359,Homeowner
324402,Renters
324767,Homeowner
328532,Homeowner
328760,Homeowner
327672,Homeowner
328564,Homeowner
331399,Homeowner
331378,Homeowner
332461,Homeowner
333602,Homeowner
332756,Homeowner
332475,Homeowner
356027,Homeowner
358616,Homeowner
358495,Homeowner
358444,Homeowner
360392,Homeowner
360232,Homeowner
360995,Homeowner
361782,Homeowner
361862,Homeowner
361968,Homeowner
273758,Renters
278477,Renters
278355,Homeowner
278959,Homeowner
279965,Homeowner
388789,Homeowner
280979,Homeowner
388828,Homeowner
297751,Homeowner
299457,Homeowner
394811,Homeowner
299871,Homeowner
299313,Homeowner
299992,Renters
395842,Homeowner
302808,Homeowner
304984,Homeowner
309622,Homeowner
306919,Homeowner
306907,Homeowner
306908,Homeowner
411838,Homeowner
411816,Homeowner
411828,Homeowner
413668,Homeowner
435442,Homeowner
435621,Homeowner
439032,Homeowner
438638,Homeowner
442360,Homeowner
444227,Homeowner
451670,Renters
451443,Homeowner
457754,Homeowner
330911,Homeowner
330862,Homeowner
355265,Homeowner
355152,Homeowner
355154,Homeowner
358054,Homeowner
357803,Homeowner
357703,Homeowner
359286,Renters
359406,Homeowner
359760,Homeowner
359761,Homeowner
359742,Homeowner
360660,Homeowner
360976,Homeowner
279935,Homeowner
278481,Homeowner
278637,Homeowner
280614,Homeowner
280391,Homeowner
299993,Renters
309333,Homeowner
306918,Homeowner
306928,Homeowner
411826,Homeowner
411843,Homeowner
412061,Homeowner
411846,Homeowner
420788,Renters
415668,Homeowner
415665,Renters
435828,Homeowner
443232,Homeowner
443205,Homeowner
444806,Homeowner
459582,Renters
459543,Homeowner
463678,Homeowner
272475,Homeowner
400326,Homeowner
361416,Homeowner
361162,Homeowner
362858,Homeowner
362863,Homeowner
361140,Homeowner
361062,Homeowner
361563,Homeowner
361795,Renters
361803,Homeowner
362309,Homeowner
400506,Homeowner
356740,Homeowner
165555,Homeowner
165551,Homeowner
312036,Homeowner
324415,Homeowner
324048,Homeowner
324118,Homeowner
324935,Homeowner
325033,Homeowner
325087,Renters
324846,Renters
324660,Homeowner
326246,Homeowner
326430,Homeowner
326091,Homeowner
325989,Homeowner
326310,Renters
328148,Homeowner
327704,Renters
327656,Renters
327561,Homeowner
328837,Renters
331434,Homeowner
331410,Homeowner
331426,Homeowner
331561,Homeowner
343098,Homeowner
334313,Homeowner
333215,Homeowner
333050,Homeowner
333822,Homeowner
354824,Homeowner
354617,Homeowner
354615,Homeowner
355121,Homeowner
354987,Homeowner
354878,Homeowner
355025,Homeowner
355262,Homeowner
356128,Homeowner
356125,Homeowner
356203,Homeowner
355852,Homeowner
355864,Homeowner
355863,Homeowner
356313,Homeowner
357353,Homeowner
357362,Renters
358101,Homeowner
358041,Homeowner
357866,Homeowner
358073,Homeowner
358037,Homeowner
358143,Homeowner
358781,Homeowner
358615,Homeowner
358611,Renters
358456,Homeowner
359318,Homeowner
359300,Homeowner
359864,Homeowner
359602,Homeowner
359880,Homeowner
359838,Homeowner
360406,Homeowner
360376,Renters
360930,Homeowner
360997,Homeowner
361188,Homeowner
361961,Homeowner
361398,Homeowner
361281,Homeowner
361965,Homeowner
361812,Homeowner
361659,Homeowner
362334,Renters
362305,Homeowner
362200,Homeowner
278695,Homeowner
279798,Homeowner
279810,Homeowner
280746,Homeowner
280515,Homeowner
280282,Homeowner
279844,Homeowner
280225,Homeowner
280068,Homeowner
281171,Homeowner
281136,Renters
390836,Homeowner
299242,Homeowner
299318,Homeowner
299458,Renters
306942,Homeowner
306926,Homeowner
395931,Homeowner
398333,Renters
397922,Homeowner
396947,Homeowner
308490,Homeowner
399042,Renters
399818,Homeowner
399821,Homeowner
411815,Homeowner
411822,Homeowner
411844,Homeowner
412605,Homeowner
413725,Homeowner
414226,Renters
414202,Homeowner
419846,Homeowner
430682,Homeowner
420614,Homeowner
430969,Homeowner
431379,Homeowner
432987,Homeowner
432996,Homeowner
435996,Homeowner
436987,Homeowner
439038,Homeowner
441350,Homeowner
441351,Homeowner
441540,Homeowner
444033,Homeowner
444074,Homeowner
444163,Homeowner
163697,Homeowner
445254,Homeowner
446420,Homeowner
447496,Homeowner
449010,Homeowner
451832,Homeowner
455133,Homeowner
455751,Homeowner
458275,Renters
458249,Homeowner
458201,Renters
460519,Homeowner
461264,Homeowner
460947,Homeowner
463855,Homeowner
170101,Homeowner
273730,Renters
139221,Homeowner
146326,Homeowner
147678,Homeowner
169581,Homeowner
149374,Homeowner
172848,Homeowner
141407,Homeowner
173693,Homeowner
176830,Homeowner
177702,Homeowner
153058,Homeowner
152265,Homeowner
154709,Homeowner
155228,Renters
155225,Renters
156852,Homeowner
157638,Homeowner
159322,Homeowner
160199,Homeowner
312964,Renters
161131,Homeowner
320421,Homeowner
161862,Homeowner
161667,Renters
323456,Homeowner
323366,Homeowner
323191,Homeowner
166145,Homeowner
166048,Homeowner
324377,Homeowner
324356,Homeowner
324272,Homeowner
324404,Homeowner
167823,Homeowner
167606,Homeowner
167904,Homeowner
324842,Homeowner
324933,Homeowner
324931,Homeowner
325221,Renters
325197,Homeowner
169568,Homeowner
169567,Homeowner
325780,Homeowner
325926,Homeowner
325795,Homeowner
325346,Homeowner
326014,Renters
327649,Renters
328499,Homeowner
329684,Homeowner
329790,Homeowner
330898,Renters
330998,Homeowner
330996,Homeowner
330972,Homeowner
330863,Homeowner
331718,Homeowner
332119,Homeowner
332451,Homeowner
332445,Homeowner
332255,Homeowner
332253,Homeowner
332247,Homeowner
332888,Homeowner
332865,Homeowner
333449,Homeowner
333104,Renters
333051,Homeowner
343395,Homeowner
354986,Homeowner
355090,Homeowner
355007,Homeowner
355260,Homeowner
355165,Renters
355108,Homeowner
355001,Renters
355870,Homeowner
355869,Homeowner
355873,Homeowner
355846,Homeowner
356127,Homeowner
356206,Homeowner
356204,Homeowner
356131,Homeowner
356141,Renters
356714,Homeowner
356669,Homeowner
356875,Homeowner
357360,Renters
357498,Renters
358050,Homeowner
357789,Homeowner
357774,Homeowner
357772,Homeowner
358069,Homeowner
358056,Homeowner
358080,Homeowner
358062,Homeowner
357708,Homeowner
358124,Homeowner
358142,Homeowner
358501,Homeowner
358593,Homeowner
358592,Homeowner
358673,Homeowner
358805,Homeowner
358885,Homeowner
358959,Homeowner
358801,Homeowner
358957,Homeowner
358872,Homeowner
358783,Homeowner
358987,Renters
359304,Homeowner
359282,Homeowner
359322,Homeowner
359565,Homeowner
360092,Homeowner
359879,Homeowner
359759,Homeowner
359019,Homeowner
360399,Homeowner
360414,Homeowner
361177,Homeowner
361280,Homeowner
361386,Homeowner
361400,Homeowner
361417,Homeowner
361406,Homeowner
361856,Homeowner
361790,Homeowner
362126,Renters
362318,Homeowner
362196,Homeowner
362240,Homeowner
362239,Homeowner
362956,Homeowner
362886,Homeowner
362885,Homeowner
362859,Homeowner
363186,Homeowner
363206,Homeowner
373508,Homeowner
273136,Homeowner
273225,Homeowner
273672,Homeowner
273920,Homeowner
273495,Homeowner
273183,Homeowner
273115,Homeowner
273076,Homeowner
272778,Homeowner
276910,Homeowner
279632,Homeowner
279633,Homeowner
279645,Renters
278492,Homeowner
279861,Homeowner
279989,Homeowner
280986,Homeowner
281121,Homeowner
281127,Homeowner
388829,Homeowner
295897,Homeowner
391318,Homeowner
292745,Homeowner
296846,Homeowner
297884,Homeowner
297784,Homeowner
297652,Homeowner
298191,Homeowner
297839,Homeowner
297756,Homeowner
297419,Renters
394810,Homeowner
299312,Homeowner
299314,Homeowner
309316,Homeowner
304147,Renters
309590,Homeowner
400351,Renters
400125,Homeowner
400217,Homeowner
399837,Homeowner
403501,Homeowner
411847,Homeowner
412602,Homeowner
413724,Homeowner
414231,Homeowner
414125,Homeowner
416075,Homeowner
416082,Homeowner
418345,Homeowner
420500,Renters
420617,Homeowner
433002,Homeowner
432235,Homeowner
431982,Homeowner
434276,Homeowner
440759,Renters
442970,Homeowner
442972,Homeowner
443280,Homeowner
443281,Homeowner
443348,Homeowner
444007,Homeowner
443975,Homeowner
444154,Homeowner
444807,Homeowner
446094,Homeowner
448943,Homeowner
451544,Renters
458281,Renters
329785,Homeowner
460201,Homeowner
460622,Homeowner
461246,Homeowner
463015,Homeowner
280711,Homeowner
280621,Homeowner
412668,Homeowner
412667,Homeowner
280426,Homeowner
280396,Homeowner
279740,Homeowner
279735,Homeowner
279726,Homeowner
297860,Homeowner
297779,Homeowner
297418,Renters
361393,Homeowner
361392,Homeowner
362791,Homeowner
361493,Renters
361187,Homeowner
361156,Homeowner
361146,Homeowner
361141,Homeowner
361061,Homeowner
360951,Homeowner
360415,Homeowner
355998,Homeowner
356043,Renters
322564,Homeowner
322639,Homeowner
322293,Homeowner
358897,Homeowner
358824,Homeowner
358839,Homeowner
358866,Homeowner
358964,Homeowner
358646,Homeowner
358647,Homeowner
373963,Homeowner
272498,Homeowner
273852,Homeowner
273988,Homeowner
273149,Homeowner
273857,Homeowner
273553,Homeowner
146329,Homeowner
152544,Homeowner
155652,Homeowner
156142,Homeowner
159295,Homeowner
160198,Homeowner
163799,Homeowner
166146,Homeowner
168178,Homeowner
169564,Homeowner
169966,Homeowner
169968,Homeowner
171298,Homeowner
170966,Homeowner
173337,Homeowner
173339,Homeowner
176786,Homeowner
177704,Homeowner
179427,Homeowner
179425,Homeowner
310318,Renters
322563,Homeowner
315633,Renters
323201,Homeowner
323234,Homeowner
323363,Homeowner
323175,Homeowner
323184,Homeowner
324787,Homeowner
324669,Renters
324785,Homeowner
324339,Homeowner
324941,Homeowner
324362,Homeowner
325066,Homeowner
325030,Renters
325084,Renters
325704,Homeowner
326040,Homeowner
326006,Homeowner
326166,Homeowner
327772,Homeowner
327659,Homeowner
328603,Homeowner
328514,Homeowner
328147,Renters
329031,Homeowner
328079,Homeowner
329577,Homeowner
329710,Renters
329948,Homeowner
329745,Homeowner
330025,Homeowner
330029,Homeowner
330927,Homeowner
330989,Homeowner
330997,Homeowner
331725,Homeowner
331574,Homeowner
331402,Homeowner
331110,Homeowner
331388,Homeowner
331858,Homeowner
331747,Homeowner
332456,Homeowner
332242,Homeowner
343467,Homeowner
332841,Homeowner
333098,Homeowner
343121,Homeowner
332667,Renters
344983,Homeowner
344916,Homeowner
345020,Homeowner
355126,Homeowner
354992,Homeowner
355029,Homeowner
355174,Homeowner
355420,Renters
355432,Homeowner
355874,Homeowner
355847,Renters
356139,Homeowner
356723,Homeowner
356724,Homeowner
356853,Homeowner
356861,Renters
356868,Renters
357503,Homeowner
357361,Renters
358076,Homeowner
357868,Homeowner
357854,Renters
358125,Homeowner
358051,Homeowner
357801,Homeowner
357700,Homeowner
357787,Homeowner
358082,Homeowner
358589,Homeowner
358500,Homeowner
358588,Renters
358833,Homeowner
358815,Homeowner
358812,Homeowner
358624,Renters
358609,Homeowner
358965,Homeowner
359320,Homeowner
359407,Homeowner
359317,Homeowner
359843,Homeowner
359018,Homeowner
359829,Homeowner
361138,Homeowner
361388,Homeowner
361504,Renters
361668,Homeowner
362322,Homeowner
363222,Homeowner
363187,Homeowner
362950,Homeowner
362876,Homeowner
369981,Homeowner
273134,Homeowner
273519,Homeowner
375554,Homeowner
272487,Homeowner
273598,Homeowner
273624,Homeowner
274077,Homeowner
277049,Homeowner
280048,Homeowner
279936,Homeowner
281101,Homeowner
281097,Homeowner
280948,Homeowner
280973,Homeowner
280977,Homeowner
281133,Homeowner
297837,Homeowner
297799,Homeowner
297740,Homeowner
298852,Homeowner
300041,Homeowner
300059,Homeowner
299363,Homeowner
299867,Homeowner
304070,Homeowner
305559,Homeowner
398388,Homeowner
399038,Homeowner
412603,Homeowner
412679,Homeowner
413726,Homeowner
413754,Homeowner
414205,Homeowner
420786,Renters
416079,Homeowner
416080,Homeowner
418284,Homeowner
419820,Homeowner
420619,Homeowner
430986,Renters
431383,Homeowner
431381,Homeowner
433798,Renters
435438,Homeowner
440758,Renters
438571,Homeowner
441706,Homeowner
444045,Homeowner
444805,Renters
445250,Homeowner
446481,Homeowner
450501,Homeowner
451602,Homeowner
452424,Homeowner
453419,Homeowner
455759,Homeowner
455813,Renters
456987,Homeowner
458200,Homeowner
461263,Homeowner
463512,Homeowner
463901,Renters
463920,Homeowner
463921,Homeowner
140455,Homeowner
149812,Homeowner
155653,Homeowner
155286,Homeowner
155777,Homeowner
156729,Homeowner
156765,Renters
155956,Renters
157634,Homeowner
159286,Homeowner
160069,Homeowner
160072,Homeowner
159845,Homeowner
159940,Homeowner
160566,Homeowner
161455,Homeowner
161562,Homeowner
161863,Homeowner
164047,Homeowner
165238,Homeowner
165226,Renters
166400,Homeowner
166090,Homeowner
166699,Homeowner
167822,Homeowner
168367,Renters
171296,Homeowner
172959,Homeowner
173224,Homeowner
311083,Renters
316650,Homeowner
323179,Homeowner
141408,Homeowner
322716,Homeowner
323227,Homeowner
324123,Homeowner
324047,Homeowner
324325,Homeowner
324708,Homeowner
324324,Homeowner
324749,Homeowner
324625,Homeowner
324653,Homeowner
325063,Homeowner
325031,Renters
324865,Homeowner
325016,Homeowner
325416,Homeowner
325826,Homeowner
325828,Homeowner
326128,Homeowner
325978,Renters
327729,Homeowner
326883,Homeowner
327116,Homeowner
328131,Homeowner
330734,Homeowner
329578,Homeowner
329522,Homeowner
330723,Renters
331191,Homeowner
330832,Homeowner
330975,Homeowner
330955,Homeowner
331000,Renters
331122,Homeowner
331248,Homeowner
331738,Homeowner
331541,Homeowner
331580,Renters
331707,Homeowner
332083,Homeowner
332238,Homeowner
343432,Homeowner
333397,Homeowner
333396,Homeowner
333222,Homeowner
332687,Homeowner
343393,Homeowner
332975,Renters
344993,Homeowner
344957,Homeowner
345037,Homeowner
350729,Homeowner
353625,Homeowner
354871,Homeowner
356126,Homeowner
356132,Homeowner
356035,Homeowner
355999,Homeowner
355995,Homeowner
356298,Homeowner
356234,Homeowner
356301,Homeowner
356283,Renters
356718,Renters
356883,Homeowner
356889,Homeowner
357358,Homeowner
356941,Homeowner
358057,Homeowner
358134,Homeowner
357785,Homeowner
358443,Homeowner
358682,Homeowner
358636,Homeowner
358701,Renters
358645,Homeowner
358577,Homeowner
358494,Homeowner
358722,Homeowner
358774,Homeowner
343435,Homeowner
344554,Homeowner
343747,Homeowner
343746,Homeowner
358807,Homeowner
358829,Homeowner
359011,Homeowner
358955,Homeowner
358855,Homeowner
358847,Homeowner
359324,Homeowner
359277,Homeowner
359749,Homeowner
359845,Homeowner
359589,Homeowner
359869,Homeowner
359877,Homeowner
359017,Homeowner
360385,Renters
360381,Homeowner
360393,Homeowner
360334,Homeowner
360395,Homeowner
360397,Homeowner
360396,Homeowner
360553,Renters
361164,Homeowner
361157,Homeowner
361060,Homeowner
361657,Homeowner
361421,Homeowner
361485,Homeowner
362320,Homeowner
362317,Homeowner
361858,Homeowner
362324,Homeowner
361985,Homeowner
363288,Homeowner
363221,Homeowner
363190,Homeowner
362973,Homeowner
362972,Homeowner
272782,Homeowner
381515,Homeowner
273567,Homeowner
272675,Homeowner
272971,Homeowner
273571,Homeowner
273880,Homeowner
273861,Homeowner
273696,Renters
273618,Homeowner
279192,Homeowner
279151,Homeowner
279026,Homeowner
279028,Homeowner
279029,Homeowner
280279,Homeowner
280284,Homeowner
280371,Homeowner
280307,Homeowner
280428,Homeowner
280464,Homeowner
280466,Homeowner
281159,Homeowner
281166,Homeowner
281167,Homeowner
281197,Renters
281252,Homeowner
296811,Homeowner
298054,Homeowner
297886,Homeowner
297829,Homeowner
298224,Homeowner
298096,Homeowner
300055,Homeowner
299526,Homeowner
305702,Renters
410865,Homeowner
411842,Homeowner
413671,Homeowner
420784,Renters
414222,Renters
413719,Homeowner
415664,Homeowner
415637,Homeowner
415646,Homeowner
415680,Homeowner
416972,Renters
416966,Homeowner
417002,Homeowner
418287,Homeowner
420939,Homeowner
430970,Homeowner
431382,Homeowner
431364,Homeowner
432237,Homeowner
432711,Homeowner
433305,Homeowner
435434,Homeowner
435234,Renters
438461,Homeowner
439029,Homeowner
439031,Homeowner
440753,Homeowner
442361,Homeowner
444031,Homeowner
444030,Homeowner
447009,Homeowner
449007,Homeowner
450426,Homeowner
451444,Homeowner
451404,Homeowner
452401,Homeowner
454880,Homeowner
455328,Homeowner
455790,Homeowner
458248,Homeowner
459338,Homeowner
280220,Homeowner
362379,Homeowner
400402,Homeowner
362375,Homeowner
361656,Homeowner
361562,Homeowner
272605,Homeowner
355257,Homeowner
360980,Homeowner
358600,Renters
354993,Homeowner
279552,Homeowner
280767,Homeowner
389311,Homeowner
281084,Homeowner
358719,Homeowner
358690,Renters
134631,Homeowner
136214,Homeowner
134667,Homeowner
174557,Homeowner
159507,Homeowner
324936,Homeowner
325203,Homeowner
325136,Homeowner
325018,Homeowner
324847,Renters
325220,Homeowner
325646,Renters
325709,Homeowner
325921,Homeowner
325979,Homeowner
326129,Homeowner
326092,Homeowner
326239,Homeowner
327929,Homeowner
327286,Homeowner
327445,Homeowner
328841,Renters
330028,Homeowner
330026,Homeowner
329565,Homeowner
331120,Homeowner
331177,Homeowner
330956,Homeowner
331029,Homeowner
331222,Homeowner
331409,Homeowner
331425,Homeowner
331538,Homeowner
331579,Homeowner
331562,Homeowner
331544,Homeowner
331414,Homeowner
331560,Renters
331626,Homeowner
331739,Homeowner
331649,Homeowner
332251,Homeowner
332375,Homeowner
332245,Homeowner
333114,Homeowner
333161,Homeowner
344224,Homeowner
344910,Homeowner
344976,Homeowner
345005,Homeowner
354489,Homeowner
355031,Homeowner
355130,Homeowner
355018,Homeowner
355016,Homeowner
354997,Homeowner
354873,Homeowner
355426,Homeowner
355416,Homeowner
355198,Homeowner
355190,Renters
355140,Homeowner
356239,Homeowner
356030,Homeowner
356223,Homeowner
355891,Homeowner
356653,Homeowner
356810,Homeowner
356914,Homeowner
356863,Renters
356882,Homeowner
358075,Homeowner
358048,Homeowner
357771,Homeowner
358035,Homeowner
358089,Homeowner
358064,Homeowner
358092,Homeowner
358490,Homeowner
358451,Homeowner
358116,Renters
358985,Homeowner
358821,Homeowner
358669,Homeowner
358811,Homeowner
358960,Homeowner
358775,Homeowner
358876,Homeowner
359446,Homeowner
359301,Homeowner
359401,Homeowner
359436,Homeowner
359291,Homeowner
359285,Renters
359280,Homeowner
359616,Homeowner
359566,Homeowner
360325,Homeowner
360390,Homeowner
360375,Renters
360369,Homeowner
360357,Homeowner
361311,Homeowner
361190,Homeowner
361413,Homeowner
361422,Homeowner
361367,Homeowner
361726,Homeowner
362304,Homeowner
362207,Homeowner
362288,Homeowner
362292,Homeowner
362199,Homeowner
363185,Homeowner
363175,Homeowner
363218,Homeowner
357698,Homeowner
356942,Homeowner
273031,Homeowner
272600,Homeowner
272622,Homeowner
273035,Homeowner
272786,Renters
381574,Renters
273481,Homeowner
273513,Homeowner
274076,Homeowner
273612,Homeowner
273912,Homeowner
273565,Homeowner
273498,Homeowner
276894,Homeowner
388719,Homeowner
279193,Homeowner
279524,Homeowner
279809,Homeowner
280547,Homeowner
280511,Homeowner
280290,Homeowner
280269,Homeowner
279957,Homeowner
279897,Homeowner
281128,Homeowner
280953,Homeowner
280876,Homeowner
280786,Homeowner
281232,Homeowner
292881,Homeowner
391311,Homeowner
391888,Homeowner
297887,Homeowner
297682,Homeowner
296087,Homeowner
297478,Homeowner
298192,Homeowner
297763,Homeowner
299456,Homeowner
300063,Homeowner
300030,Homeowner
302866,Homeowner
304145,Renters
397923,Homeowner
398637,Homeowner
398639,Homeowner
400355,Homeowner
400357,Homeowner
411841,Homeowner
412064,Homeowner
412604,Homeowner
412823,Renters
413670,Homeowner
414203,Homeowner
414221,Renters
413718,Homeowner
413720,Homeowner
415677,Homeowner
416089,Homeowner
416991,Homeowner
418239,Renters
430881,Homeowner
430921,Homeowner
430988,Homeowner
430949,Homeowner
430989,Homeowner
432622,Homeowner
435618,Homeowner
435830,Homeowner
436993,Homeowner
441347,Homeowner
441349,Homeowner
442100,Homeowner
442305,Homeowner
444228,Homeowner
444132,Homeowner
445387,Homeowner
446552,Homeowner
446553,Homeowner
146331,Homeowner
451405,Homeowner
452398,Homeowner
453539,Homeowner
453269,Renters
453538,Homeowner
453540,Homeowner
156820,Homeowner
158536,Homeowner
159321,Homeowner
160745,Homeowner
160422,Homeowner
161864,Homeowner
163725,Homeowner
167838,Homeowner
168221,Homeowner
168751,Homeowner
460666,Homeowner
173467,Homeowner
179423,Homeowner
171438,Homeowner
315632,Renters
323354,Homeowner
323251,Homeowner
323204,Homeowner
323203,Homeowner
324046,Homeowner
324312,Homeowner
324309,Renters
324394,Homeowner
324390,Homeowner
324667,Renters
129213,Homeowner
129407,Homeowner
129500,Homeowner
130186,Homeowner
130250,Homeowner
130591,Homeowner
130650,Homeowner
130771,Homeowner
130874,Homeowner
130926,Homeowner
131040,Homeowner
131286,Homeowner
131640,Homeowner
131937,Homeowner
132142,Homeowner
132416,Homeowner
132418,Homeowner
132612,Homeowner
132694,Homeowner
132733,Homeowner
132734,Homeowner
132928,Homeowner
133044,Homeowner
133045,Homeowner
133071,Homeowner
133310,Homeowner
133477,Homeowner
133506,Homeowner
133513,Homeowner
133567,Homeowner
133970,Homeowner
133971,Homeowner
134075,Homeowner
134204,Homeowner
134357,Homeowner
134721,Homeowner
135202,Homeowner
135451,Homeowner
135484,Homeowner
135487,Homeowner
135615,Homeowner
135669,Homeowner
135790,Homeowner
136000,Homeowner
136068,Homeowner
136284,Homeowner
136285,Homeowner
136599,Homeowner
136628,Homeowner
136641,Homeowner
136651,Homeowner
136739,Homeowner
137091,Homeowner
150205,Homeowner
137328,Homeowner
137612,Homeowner
137714,Homeowner
137803,Homeowner
137850,Homeowner
137904,Homeowner
138413,Homeowner
138454,Homeowner
138469,Homeowner
138473,Homeowner
138476,Homeowner
138503,Homeowner
138573,Homeowner
138650,Homeowner
138892,Homeowner
138924,Homeowner
139022,Homeowner
139097,Homeowner
139104,Homeowner
139105,Homeowner
139525,Homeowner
139589,Homeowner
139634,Homeowner
139742,Homeowner
140026,Homeowner
140124,Homeowner
140128,Homeowner
140208,Homeowner
140209,Homeowner
140449,Homeowner
140464,Homeowner
140552,Homeowner
140617,Homeowner
140694,Homeowner
140795,Homeowner
140840,Homeowner
140856,Renters
140857,Renters
140858,Renters
140977,Homeowner
140978,Homeowner
141007,Homeowner
141022,Homeowner
141063,Homeowner
141104,Homeowner
141136,Homeowner
141219,Homeowner
141274,Homeowner
141275,Homeowner
141299,Homeowner
141349,Homeowner
141352,Homeowner
141604,Homeowner
141645,Homeowner
141646,Homeowner
141702,Homeowner
141720,Homeowner
141750,Homeowner
141833,Homeowner
141834,Homeowner
141837,Homeowner
141874,Homeowner
141915,Homeowner
141916,Homeowner
142083,Homeowner
142094,Homeowner
142283,Homeowner
142287,Homeowner
142294,Homeowner
142379,Homeowner
142380,Homeowner
142413,Homeowner
142495,Homeowner
142505,Homeowner
142512,Homeowner
142529,Homeowner
142535,Homeowner
142594,Homeowner
142661,Homeowner
142671,Homeowner
142672,Homeowner
142673,Homeowner
142690,Homeowner
142701,Homeowner
142705,Homeowner
142706,Homeowner
142718,Homeowner
142801,Homeowner
142805,Homeowner
142808,Homeowner
142865,Homeowner
142933,Homeowner
142937,Homeowner
142953,Homeowner
143025,Homeowner
143038,Homeowner
143056,Homeowner
143062,Homeowner
143103,Homeowner
143149,Homeowner
143151,Homeowner
143162,Homeowner
143168,Homeowner
143170,Homeowner
143189,Homeowner
143190,Homeowner
157800,Homeowner
143193,Homeowner
143243,Homeowner
143254,Homeowner
143257,Homeowner
143266,Homeowner
143276,Homeowner
143277,Homeowner
143312,Homeowner
143321,Homeowner
143352,Homeowner
143371,Homeowner
143430,Homeowner
143439,Homeowner
143683,Homeowner
143743,Homeowner
143788,Homeowner
143791,Homeowner
143834,Homeowner
143840,Homeowner
143842,Homeowner
143849,Homeowner
143850,Homeowner
143860,Homeowner
143884,Homeowner
143886,Homeowner
143907,Homeowner
143922,Homeowner
143929,Homeowner
143930,Homeowner
143939,Homeowner
143944,Homeowner
143971,Homeowner
143984,Homeowner
144021,Homeowner
144025,Homeowner
144026,Homeowner
144068,Homeowner
144074,Homeowner
144076,Homeowner
144236,Renters
144087,Homeowner
144097,Homeowner
144112,Homeowner
144237,Homeowner
144256,Homeowner
144293,Homeowner
144295,Homeowner
144403,Homeowner
144519,Homeowner
144526,Homeowner
144663,Homeowner
144669,Homeowner
144673,Homeowner
144752,Homeowner
144872,Homeowner
144885,Renters
144887,Renters
144889,Renters
144890,Renters
144948,Homeowner
144979,Homeowner
144988,Homeowner
145026,Homeowner
145031,Homeowner
145161,Homeowner
145170,Homeowner
145174,Homeowner
145181,Homeowner
145200,Homeowner
145231,Homeowner
145234,Homeowner
145272,Homeowner
145274,Homeowner
145278,Homeowner
145285,Homeowner
145364,Homeowner
145393,Homeowner
145462,Homeowner
145463,Homeowner
145515,Homeowner
145711,Homeowner
145740,Homeowner
145774,Homeowner
145784,Homeowner
146146,Homeowner
146159,Homeowner
146173,Homeowner
146177,Homeowner
146463,Homeowner
146464,Homeowner
146559,Homeowner
146568,Homeowner
146625,Homeowner
146765,Homeowner
146771,Homeowner
146774,Homeowner
146775,Homeowner
146947,Homeowner
146970,Homeowner
147057,Homeowner
147131,Homeowner
147241,Homeowner
147326,Homeowner
147384,Homeowner
147537,Homeowner
149144,Homeowner
149218,Homeowner
149352,Homeowner
149353,Homeowner
147974,Homeowner
149373,Homeowner
149375,Homeowner
147984,Homeowner
149463,Homeowner
148066,Homeowner
149617,Homeowner
148290,Homeowner
148323,Homeowner
149699,Renters
149715,Homeowner
149937,Homeowner
149999,Homeowner
150002,Homeowner
150004,Homeowner
150009,Homeowner
150150,Homeowner
150151,Homeowner
150152,Homeowner
150153,Homeowner
150154,Homeowner
150184,Homeowner
150809,Homeowner
150925,Homeowner
150926,Homeowner
